,Unnamed: 0,Date,Noro,Salm,TEMP,SLP,STP,WDSP,PRCP,DEWP,MXSPD,RH,SLP-STP,MSXPD-WDSP
0,243,2011-09-01,0.0,0.0,68.61176470588235,1009.8866666666668,974.1615384615386,5.276470588235294,0.0005882352941176,45.7,10.923529411764704,43.80272157099392,35.72512820512816,5.64705882352941
1,244,2011-09-02,0.0,0.0,69.37058823529412,1010.98,975.3461538461538,4.988235294117647,0.0,47.29333333333332,11.03529411764706,45.327529038870495,35.63384615384621,6.047058823529412
2,245,2011-09-03,0.0,0.0,70.08666666666666,1011.1692307692308,973.0083333333332,5.386666666666667,0.0,47.553846153846166,11.72,44.66998474633867,38.16089743589737,6.333333333333334
3,246,2011-09-04,0.0,0.0,71.10714285714285,1010.8333333333331,972.7916666666664,5.428571428571428,0.0,47.79999999999999,12.664285714285716,43.549222351234775,38.04166666666663,7.235714285714287
4,247,2011-09-05,0.0,0.0,75.02857142857144,1010.2833333333332,972.3583333333332,5.7,0.0007692307692307,49.53333333333333,12.207142857142856,40.72868268636828,37.92500000000007,6.507142857142857
5,248,2011-09-06,0.0,0.0,77.50625000000001,1011.2785714285714,975.7538461538462,4.49375,0.0,52.50714285714286,10.92666666666667,41.88103814340544,35.52472527472514,6.43291666666667
6,249,2011-09-07,0.0,0.0,80.11250000000001,1012.7428571428572,977.1615384615384,4.225,0.0,52.83571428571429,9.8,38.91687103992744,35.58131868131886,5.574999999999999
7,250,2011-09-08,0.0,0.0,79.55625,1013.4714285714286,978.053846153846,5.075,0.0,52.10714285714285,11.73125,38.58286145094948,35.417582417582594,6.656249999999999
8,251,2011-09-09,0.0,0.0,73.025,1010.2153846153846,974.6076923076924,5.48125,0.0,50.55,12.66875,45.23032901193312,35.607692307692105,7.187500000000001
9,252,2011-09-10,0.0,0.0,69.97333333333333,1008.9692307692308,971.275,6.126666666666667,0.0,53.37692307692308,11.640000000000002,55.65456067159277,37.69423076923079,5.513333333333335
10,253,2011-09-11,0.0,0.0,67.24285714285715,1013.4416666666668,974.9333333333332,4.75,0.0714285714285714,54.80833333333334,11.357142857142858,64.38824064661333,38.50833333333344,6.607142857142858
11,254,2011-09-12,0.0,0.0,69.475,1016.05,979.9,4.8375,0.0,50.77142857142858,11.18125,51.42877631407955,36.150000000000205,6.343749999999998
12,255,2011-09-13,0.0,0.0,70.58125000000001,1016.0714285714284,977.3166666666664,5.1,0.0,53.42142857142858,11.29375,54.60470432162514,38.75476190476195,6.19375
13,256,2011-09-14,0.0,0.0,69.81875,1013.7142857142856,975.2416666666668,4.38125,0.00125,56.65714285714285,10.8,63.03308751694014,38.47261904761888,6.418750000000001
14,257,2011-09-15,0.0,0.0,68.73750000000001,1011.592857142857,973.15,5.05625,0.0,55.57857142857142,11.29375,62.901806787094905,38.442857142857065,6.2375
15,258,2011-09-16,0.0,0.0,66.34,1012.3307692307692,973.7083333333334,5.640000000000001,0.0006666666666666,56.50769230769231,10.793333333333331,70.64671883160597,38.622435897435935,5.153333333333332
